19:12,76,SMS,05/15/2015,8-(494)752-8830,1-(550)773-2775
21:09,79,CALL,03/23/2015,8-(510)694-5991,1-(497)648-9637
01:47,54,SMS,05/28/2015,8-(555)485-3508,1-(463)289-5744
06:12,13,SMS,04/02/15,8-(574)079-6700,1-(452)691-3232
19:22,37,SMS,05/08/15,8-(620)398-1651,1-(450)380-6779
16:18,80,SMS,05/04/15,8-(627)101-2802,1-(438)983-5122
04:03,86,SMS,03/20/2015,8-(637)421-1871,1-(437)578-9951
00:48,45,SMS,07/12/15,8-(657)218-7659,1-(373)787-1267
00:29,20,SMS,05/29/2015,8-(680)392-4596,1-(363)319-5228
14:05,21,SMS,05/14/2015,8-(689)151-8054,1-(320)476-0733
04:57,34,SMS,05/16/2015,8-(697)626-3419,1-(295)989-6911
14:49,40,CALL,03/17/2015,8-(724)082-8314,1-(287)135-9498
15:55,28,SMS,07/03/15,8-(765)707-3948,1-(279)890-0480
22:48,27,CALL,03/19/2015,8-(795)014-1355,1-(270)056-1454
02:14,47,CALL,02/26/2015,8-(858)072-9317,1-(247)773-0788
01:49,73,CALL,05/18/2015,8-(929)072-2814,1-(237)114-2594
11:25,52,CALL,02/10/15,8-(994)862-7800,1-(225)632-0130
07:52,69,SMS,05/07/15,9-(004)199-0442,1-(211)671-4218
13:39,10,SMS,03/28/2015,9-(016)868-6919,1-(179)787-6778
14:42,68,CALL,06/30/2015,9-(031)684-1601,1-(160)398-1258
01:18,71,SMS,01/07/15,9-(033)345-4193,1-(111)459-3206
22:41,40,SMS,05/19/2015,9-(074)489-3512,1-(085)127-5240
03:37,43,SMS,04/27/2015,9-(093)648-2093,1-(074)367-7899
22:26,26,SMS,04/30/2015,9-(150)210-0568,1-(073)741-4897
18:42,71,CALL,01/05/15,9-(170)612-4644,1-(060)256-9720
14:09,45,CALL,04/16/2015,9-(184)752-7135,1-(001)537-6718
20:49,90,CALL,02/27/2015,9-(196)734-8712,0-(990)661-7067
17:48,11,SMS,01/04/15,9-(198)740-4163,0-(958)014-5229
12:48,54,SMS,04/22/2015,9-(209)549-2917,0-(934)821-3372
20:55,45,CALL,03/20/2015,9-(209)833-0019,0-(934)666-0489
20:05,89,CALL,01/31/2015,9-(213)214-3672,0-(921)993-3153
22:25,43,CALL,02/02/15,9-(228)769-6276,0-(911)214-7407
07:58,36,SMS,01/08/15,9-(233)340-7834,0-(900)337-7822
23:30,40,SMS,07/12/15,9-(243)847-6586,0-(896)880-3013
06:56,60,SMS,06/19/2015,9-(277)720-3149,0-(896)258-8723
11:09,85,SMS,07/03/15,9-(308)627-0220,0-(876)046-6467
10:17,86,SMS,05/24/2015,9-(402)926-5365,0-(867)193-2666
09:07,53,CALL,06/29/2015,9-(416)165-6660,0-(859)960-0588
09:27,32,CALL,01/26/2015,9-(421)187-9169,0-(856)456-7561
01:31,43,SMS,05/14/2015,9-(450)223-5601,0-(812)878-4953
16:50,39,CALL,07/17/2015,9-(472)628-7162,0-(807)194-4140
01:27,66,CALL,05/21/2015,9-(481)398-3676,0-(752)850-0116
10:45,18,SMS,06/23/2015,9-(488)105-0765,0-(711)302-8090
20:28,52,SMS,05/22/2015,9-(494)467-2643,0-(649)542-7430
16:29,95,CALL,05/02/15,9-(500)342-6094,0-(608)989-7174
20:01,65,CALL,02/06/15,9-(552)323-4287,0-(582)918-0385
07:23,87,CALL,03/12/15,9-(596)676-9505,0-(540)877-1488
21:11,88,CALL,01/23/2015,9-(601)270-8329,0-(521)287-3218
13:26,58,SMS,03/17/2015,9-(659)123-3057,0-(500)627-6561
05:19,76,SMS,01/21/2015,9-(679)069-8265,0-(444)643-6212
17:28,11,SMS,03/03/15,9-(714)869-1328,0-(410)474-3609
15:24,61,CALL,04/15/2015,9-(721)729-4724,0-(404)296-6252
05:08,66,CALL,03/27/2015,9-(726)948-9585,0-(403)215-3959
23:54,99,SMS,01/28/2015,9-(730)063-7023,0-(389)565-5518
14:14,2,SMS,07/16/2015,9-(776)276-2772,0-(377)507-0388
10:01,7,CALL,03/08/15,9-(777)035-6240,0-(273)550-0236
23:42,58,SMS,05/01/15,9-(783)908-4945,0-(258)017-5502
15:45,73,SMS,05/29/2015,9-(784)116-2098,0-(166)471-4786
01:55,7,SMS,07/16/2015,9-(793)042-4668,0-(108)399-6802
00:32,80,SMS,02/15/2015,9-(879)321-8806,0-(107)633-7630
15:03,66,SMS,01/17/2015,9-(882)417-7531,0-(106)592-7420
08:49,94,CALL,01/03/15,9-(905)546-2174,0-(070)893-3322
01:15,86,SMS,02/03/15,9-(918)147-1451,0-(068)077-1770
06:58,8,CALL,01/22/2015,9-(984)524-5395,0-(008)297-1581
20:08,35,CALL,01/04/15,9-(993)280-9404,0-(000)061-7690
13:43,52,CALL,06/26/2015,9-(472)628-7162,0-(807)194-4140
00:40,44,SMS,03/13/2015,9-(481)398-3676,0-(752)850-0116
14:16,21,SMS,07/18/2015,9-(488)105-0765,0-(711)302-8090
12:33,22,CALL,02/26/2015,9-(494)467-2643,0-(649)542-7430
01:09,2,SMS,01/05/15,9-(500)342-6094,0-(608)989-7174
23:36,28,CALL,05/18/2015,9-(552)323-4287,0-(582)918-0385
20:26,30,SMS,03/01/15,9-(596)676-9505,0-(540)877-1488
07:48,81,SMS,02/01/15,9-(601)270-8329,0-(521)287-3218
07:10,67,SMS,06/19/2015,9-(659)123-3057,0-(500)627-6561
18:39,81,CALL,02/23/2015,9-(679)069-8265,0-(444)643-6212
15:24,34,SMS,04/05/15,9-(714)869-1328,0-(410)474-3609
14:48,43,SMS,01/24/2015,9-(721)729-4724,0-(404)296-6252
11:41,53,CALL,06/02/15,9-(726)948-9585,0-(403)215-3959
23:40,18,CALL,01/19/2015,9-(730)063-7023,0-(389)565-5518
16:27,13,SMS,04/11/15,9-(776)276-2772,0-(377)507-0388
13:39,47,CALL,05/10/15,9-(777)035-6240,0-(273)550-0236
20:58,87,CALL,05/01/15,9-(783)908-4945,0-(258)017-5502
14:46,11,CALL,05/01/15,9-(784)116-2098,0-(166)471-4786
19:49,13,SMS,04/17/2015,9-(793)042-4668,0-(108)399-6802
12:25,63,CALL,01/15/2015,9-(879)321-8806,0-(107)633-7630
14:11,91,CALL,02/17/2015,9-(882)417-7531,0-(106)592-7420
13:19,58,SMS,06/08/15,9-(905)546-2174,0-(070)893-3322
05:16,2,CALL,06/28/2015,9-(918)147-1451,0-(068)077-1770
12:39,66,SMS,07/14/2015,9-(984)524-5395,0-(008)297-1581
13:16,63,SMS,05/09/15,9-(993)280-9404,0-(000)061-7690
07:28,11,SMS,02/02/15,9-(472)628-7162,0-(807)194-4140
18:08,24,SMS,01/19/2015,9-(481)398-3676,0-(752)850-0116
13:45,26,CALL,03/26/2015,9-(488)105-0765,0-(711)302-8090
02:34,87,CALL,05/09/15,9-(494)467-2643,0-(649)542-7430
21:17,78,SMS,05/08/15,9-(500)342-6094,0-(608)989-7174
10:49,4,SMS,04/16/2015,9-(552)323-4287,0-(582)918-0385
15:43,95,SMS,01/05/15,9-(596)676-9505,0-(540)877-1488
20:50,66,CALL,01/07/15,9-(601)270-8329,0-(521)287-3218
18:41,55,CALL,04/20/2015,9-(659)123-3057,0-(500)627-6561
00:45,11,SMS,02/12/15,9-(679)069-8265,0-(444)643-6212
08:24,42,SMS,01/23/2015,9-(714)869-1328,0-(410)474-3609
00:09,95,SMS,02/10/15,9-(721)729-4724,0-(404)296-6252
01:38,42,CALL,03/28/2015,9-(726)948-9585,0-(403)215-3959
02:33,55,CALL,07/12/15,9-(730)063-7023,0-(389)565-5518
04:37,56,SMS,05/13/2015,9-(776)276-2772,0-(377)507-0388
03:52,26,SMS,05/21/2015,9-(777)035-6240,0-(273)550-0236
14:23,71,CALL,07/18/2015,9-(783)908-4945,0-(258)017-5502
13:46,61,SMS,05/27/2015,9-(784)116-2098,0-(166)471-4786
07:37,91,SMS,05/15/2015,9-(793)042-4668,0-(108)399-6802
21:39,11,SMS,04/18/2015,9-(879)321-8806,0-(107)633-7630
15:48,74,SMS,01/21/2015,9-(882)417-7531,0-(106)592-7420
14:45,79,SMS,04/12/15,9-(905)546-2174,0-(070)893-3322
18:57,2,CALL,01/19/2015,9-(918)147-1451,0-(068)077-1770
23:39,29,CALL,06/14/2015,9-(984)524-5395,0-(008)297-1581
06:58,25,SMS,06/09/15,9-(993)280-9404,0-(000)061-7690
09:25,87,SMS,07/13/2015,9-(984)524-5395,0-(008)297-1581
21:00,24,CALL,02/20/2015,9-(993)280-9404,0-(000)061-7690
00:03,5,SMS,01/20/2015,0-(000)061-7690,9-(993)280-9404
00:05,38,CALL,07/20/2015,0-(008)297-1581,9-(984)524-5395
00:05,83,CALL,07/20/2015,0-(068)077-1770,9-(918)147-1451
00:06,1,CALL,07/20/2015,0-(070)893-3322,9-(905)546-2174
00:07,39,SMS,07/19/2015,0-(106)592-7420,9-(882)417-7531
00:08,3,SMS,07/19/2015,0-(107)633-7630,9-(879)321-8806
00:09,78,CALL,07/18/2015,0-(108)399-6802,9-(793)042-4668
00:09,61,CALL,07/18/2015,0-(166)471-4786,9-(784)116-2098
00:19,53,CALL,07/18/2015,0-(258)017-5502,9-(783)908-4945
00:21,13,CALL,07/17/2015,0-(273)550-0236,9-(777)035-6240
00:22,63,CALL,07/17/2015,0-(377)507-0388,9-(776)276-2772
00:22,3,CALL,07/17/2015,0-(389)565-5518,9-(730)063-7023
00:24,51,SMS,07/16/2015,0-(403)215-3959,9-(726)948-9585
00:26,39,SMS,07/16/2015,0-(404)296-6252,9-(721)729-4724
00:29,95,SMS,07/16/2015,0-(410)474-3609,9-(714)869-1328
00:31,55,CALL,07/16/2015,0-(444)643-6212,9-(679)069-8265
00:32,33,SMS,07/16/2015,0-(500)627-6561,9-(659)123-3057
00:32,57,SMS,07/16/2015,0-(521)287-3218,9-(601)270-8329
00:40,62,SMS,07/15/2015,0-(540)877-1488,9-(596)676-9505
00:42,73,SMS,07/14/2015,0-(582)918-0385,9-(552)323-4287
00:43,73,CALL,07/14/2015,0-(608)989-7174,9-(500)342-6094
00:45,28,CALL,07/13/2015,0-(649)542-7430,9-(494)467-2643
00:45,59,SMS,07/13/2015,0-(711)302-8090,9-(488)105-0765
00:46,38,CALL,07/13/2015,0-(752)850-0116,9-(481)398-3676
00:48,63,CALL,06/30/2015,0-(807)194-4140,9-(472)628-7162
00:51,66,CALL,06/30/2015,0-(812)878-4953,9-(450)223-5601
00:52,24,SMS,06/30/2015,0-(856)456-7561,9-(421)187-9169
00:54,76,SMS,06/29/2015,0-(859)960-0588,9-(416)165-6660
01:00,90,SMS,06/29/2015,0-(867)193-2666,9-(402)926-5365
01:09,48,SMS,06/29/2015,0-(876)046-6467,9-(308)627-0220
01:09,33,SMS,06/29/2015,0-(896)258-8723,9-(277)720-3149
01:15,77,CALL,06/29/2015,0-(896)880-3013,9-(243)847-6586
01:16,80,SMS,06/29/2015,0-(900)337-7822,9-(233)340-7834
01:17,44,SMS,06/28/2015,0-(911)214-7407,9-(228)769-6276
01:18,75,CALL,06/28/2015,0-(921)993-3153,9-(213)214-3672
01:21,3,SMS,06/27/2015,0-(934)666-0489,9-(209)833-0019
01:23,14,SMS,06/27/2015,0-(934)821-3372,9-(209)549-2917
01:26,17,SMS,06/27/2015,0-(958)014-5229,9-(198)740-4163
01:26,9,CALL,06/26/2015,0-(990)661-7067,9-(196)734-8712
01:27,72,CALL,06/26/2015,1-(001)537-6718,9-(184)752-7135
01:28,96,SMS,06/26/2015,1-(060)256-9720,9-(170)612-4644
01:31,15,CALL,06/26/2015,1-(073)741-4897,9-(150)210-0568
01:36,45,CALL,06/26/2015,1-(074)367-7899,9-(093)648-2093
01:36,7,CALL,06/24/2015,1-(085)127-5240,9-(074)489-3512
01:37,29,SMS,06/23/2015,1-(111)459-3206,9-(033)345-4193
01:38,3,SMS,06/22/2015,1-(160)398-1258,9-(031)684-1601
01:39,15,SMS,06/22/2015,1-(179)787-6778,9-(016)868-6919
01:43,16,CALL,06/22/2015,1-(211)671-4218,9-(004)199-0442
01:47,15,CALL,06/21/2015,1-(225)632-0130,8-(994)862-7800
01:48,71,CALL,06/21/2015,1-(237)114-2594,8-(929)072-2814
01:49,89,CALL,06/20/2015,1-(247)773-0788,8-(858)072-9317
01:52,37,SMS,06/20/2015,1-(270)056-1454,8-(795)014-1355
01:52,17,CALL,06/19/2015,1-(279)890-0480,8-(765)707-3948
01:55,73,SMS,06/19/2015,1-(287)135-9498,8-(724)082-8314
01:55,63,SMS,06/19/2015,1-(295)989-6911,8-(697)626-3419
02:03,51,SMS,06/19/2015,1-(320)476-0733,8-(689)151-8054
02:09,57,SMS,06/19/2015,1-(363)319-5228,8-(680)392-4596
02:09,35,CALL,06/18/2015,1-(373)787-1267,8-(657)218-7659
02:10,78,SMS,06/18/2015,1-(437)578-9951,8-(637)421-1871
02:11,95,CALL,06/18/2015,1-(438)983-5122,8-(627)101-2802
02:13,55,SMS,06/17/2015,1-(450)380-6779,8-(620)398-1651
02:14,21,CALL,06/17/2015,1-(452)691-3232,8-(574)079-6700
02:16,22,CALL,06/15/2015,1-(463)289-5744,8-(555)485-3508
02:19,41,CALL,06/15/2015,1-(497)648-9637,8-(510)694-5991
02:22,14,CALL,06/15/2015,1-(550)773-2775,8-(494)752-8830
02:28,18,CALL,06/15/2015,1-(568)227-5065,8-(412)355-2313
02:32,87,SMS,06/15/2015,1-(569)838-5131,8-(381)804-6219
02:33,55,CALL,06/15/2015,1-(630)113-4187,8-(366)537-8639
02:34,78,CALL,06/15/2015,1-(651)511-7559,8-(342)965-3747
02:38,70,CALL,06/14/2015,1-(667)848-4942,8-(342)691-8174
02:40,98,SMS,06/14/2015,1-(670)619-4390,8-(275)767-3726
02:45,46,CALL,06/14/2015,1-(680)522-0998,8-(269)196-7430
02:51,72,CALL,06/14/2015,1-(703)777-0354,8-(219)370-0155
02:56,2,CALL,06/14/2015,1-(727)743-0231,8-(215)224-7669
02:57,74,CALL,06/13/2015,1-(776)710-5989,8-(198)983-1794
02:57,8,SMS,06/13/2015,1-(787)495-0653,8-(149)999-3287
03:01,39,CALL,05/31/2015,1-(812)616-3313,8-(142)035-7209
03:02,48,CALL,05/31/2015,1-(821)249-8621,8-(118)659-9226
03:07,9,SMS,05/31/2015,1-(841)295-6536,8-(114)151-1039
03:08,54,SMS,05/30/2015,1-(853)159-5511,8-(108)735-5670
03:09,63,CALL,05/30/2015,1-(861)900-0459,8-(036)047-4212
03:09,98,SMS,05/30/2015,1-(865)002-1592,8-(009)144-4406
03:13,23,CALL,05/29/2015,1-(883)950-8345,7-(995)917-0996
03:13,44,CALL,05/29/2015,1-(914)504-2352,7-(977)893-3456
03:13,14,CALL,05/29/2015,1-(963)530-6466,7-(968)459-9757
03:15,44,SMS,05/29/2015,1-(964)553-3066,7-(961)469-9557
03:17,94,CALL,05/28/2015,1-(986)948-3891,7-(762)914-3230
03:21,34,CALL,05/28/2015,2-(029)966-6535,7-(757)503-7831
03:21,29,CALL,05/28/2015,2-(081)835-1494,7-(744)622-1486
03:23,1,CALL,05/28/2015,2-(085)940-9387,7-(727)924-9245
03:28,49,CALL,05/27/2015,2-(111)124-5323,7-(694)665-2511
03:29,3,CALL,05/27/2015,2-(163)275-9796,7-(690)353-4509
03:31,19,SMS,05/26/2015,2-(167)888-2098,7-(677)332-8403
03:34,88,SMS,05/26/2015,2-(171)507-3387,7-(669)306-9777
03:37,96,SMS,05/25/2015,2-(209)927-6600,7-(662)391-8480
03:37,29,SMS,05/25/2015,2-(245)087-3006,7-(649)705-8557
03:41,89,SMS,05/24/2015,2-(262)408-2833,7-(570)450-3614
03:45,82,CALL,05/24/2015,2-(266)815-6131,7-(569)979-5137
03:46,92,SMS,05/22/2015,2-(362)925-2397,7-(492)933-2044
03:52,58,CALL,05/22/2015,2-(387)231-8439,7-(490)524-7915
03:52,70,CALL,05/22/2015,2-(395)774-4367,7-(476)009-0311
03:53,24,SMS,05/21/2015,2-(436)259-5580,7-(470)793-9822
03:56,13,SMS,05/21/2015,2-(450)142-5764,7-(469)440-8216
04:00,59,SMS,05/21/2015,2-(452)037-4427,7-(459)258-5365
04:03,81,SMS,05/20/2015,2-(452)394-7555,7-(434)993-0161
04:04,71,SMS,05/19/2015,2-(466)849-6627,7-(432)969-1962
04:05,46,SMS,05/18/2015,2-(504)505-4994,7-(408)350-1419
04:07,54,SMS,05/18/2015,2-(515)298-7390,7-(361)160-7434
04:09,81,SMS,05/18/2015,2-(527)185-1019,7-(330)155-5810
04:30,31,SMS,05/18/2015,2-(532)418-1286,7-(311)870-7728
04:30,54,CALL,05/17/2015,2-(542)075-6611,7-(306)084-4178
04:37,20,SMS,05/16/2015,2-(549)625-8908,7-(277)735-5232
04:37,36,CALL,05/16/2015,2-(550)749-6619,7-(263)287-1140
04:42,21,SMS,05/15/2015,2-(551)956-5774,7-(258)225-1347
04:45,78,SMS,05/15/2015,2-(564)296-0667,7-(243)275-1135
04:45,77,CALL,05/14/2015,2-(570)195-5294,7-(228)614-3384
04:50,49,SMS,05/14/2015,2-(580)755-7956,7-(228)141-6744
04:52,60,CALL,05/14/2015,2-(590)588-9793,7-(168)390-7116
04:52,48,SMS,05/14/2015,2-(623)148-1512,7-(151)166-1074
04:56,90,CALL,05/14/2015,2-(642)289-4078,7-(148)945-2259
04:56,26,CALL,05/14/2015,2-(690)527-5551,7-(135)646-9938
04:57,35,CALL,05/13/2015,2-(693)573-1518,7-(118)349-1612
04:57,28,SMS,05/13/2015,2-(715)319-3579,7-(117)727-7019
04:57,9,SMS,04/30/2015,2-(716)295-6678,7-(096)928-0871
05:08,48,SMS,04/30/2015,2-(733)115-8526,7-(084)502-0279
05:09,35,SMS,04/28/2015,2-(744)810-2878,7-(081)649-1980
05:16,71,CALL,04/28/2015,2-(753)732-6489,7-(055)195-1377
05:17,41,CALL,04/27/2015,2-(758)193-0970,7-(036)150-6065
05:19,97,SMS,04/27/2015,2-(766)829-0354,6-(988)613-8377
05:26,83,CALL,04/27/2015,2-(809)918-0040,6-(962)763-3217
05:32,29,SMS,04/26/2015,2-(821)181-6941,6-(957)226-3476
05:36,2,CALL,04/26/2015,2-(833)945-4498,6-(936)423-9449
05:37,69,CALL,04/26/2015,2-(847)452-0540,6-(882)213-6063
05:44,15,SMS,04/26/2015,2-(878)286-4287,6-(867)621-6529
05:46,2,SMS,04/25/2015,2-(913)870-1764,6-(850)495-3503
06:00,48,SMS,04/25/2015,2-(980)215-3814,6-(849)547-4424
06:04,57,CALL,04/25/2015,2-(984)189-5300,6-(800)019-0379
06:04,21,SMS,04/25/2015,2-(987)582-7888,6-(760)560-9924
06:05,66,SMS,04/24/2015,3-(000)815-9447,6-(737)390-4453
06:06,48,CALL,04/23/2015,3-(063)820-9132,6-(732)875-4716
06:07,9,CALL,04/22/2015,3-(065)802-7791,6-(712)156-4394
06:12,90,SMS,04/22/2015,3-(110)918-4166,6-(705)284-6857
06:20,28,CALL,04/22/2015,3-(148)156-8558,6-(703)886-7830
06:22,3,CALL,04/21/2015,3-(156)853-6891,6-(679)431-1646
06:27,47,SMS,04/20/2015,3-(199)061-3470,6-(674)667-9614
06:27,29,CALL,04/20/2015,3-(246)177-0272,6-(655)850-8317
06:34,89,CALL,04/20/2015,3-(255)675-6727,6-(622)025-5648
06:36,24,CALL,04/20/2015,3-(259)651-7024,6-(614)640-6861
06:38,92,CALL,04/19/2015,3-(276)787-8611,6-(590)488-5015
06:48,81,CALL,04/18/2015,3-(285)553-8319,6-(589)777-9400
06:56,22,CALL,04/18/2015,3-(292)025-2699,6-(564)450-7351
06:56,37,SMS,04/17/2015,3-(391)773-5694,6-(547)570-3861
06:58,82,SMS,04/17/2015,3-(408)527-4579,6-(536)310-8823
06:58,69,CALL,04/17/2015,3-(418)613-8116,6-(528)873-6548
07:02,51,SMS,04/17/2015,3-(462)594-5435,6-(513)403-4733
07:10,97,SMS,04/16/2015,3-(471)183-8563,6-(481)559-0270
07:12,28,CALL,04/16/2015,3-(474)122-8472,6-(461)869-9935
07:16,92,CALL,04/16/2015,3-(480)070-3344,6-(438)031-8267
07:20,69,CALL,04/15/2015,3-(517)562-4805,6-(404)077-2576
07:22,42,SMS,04/15/2015,3-(517)762-4129,6-(388)782-9794
07:23,93,SMS,04/14/2015,3-(596)340-0868,6-(366)621-3760
07:28,80,SMS,04/13/2015,3-(617)482-2615,6-(334)822-3937
07:37,52,SMS,04/13/2015,3-(621)004-4051,6-(315)560-5596
07:37,96,CALL,04/13/2015,3-(647)118-0811,6-(295)771-1179
07:39,24,SMS,03/30/2015,3-(658)117-6990,6-(276)057-9909
07:41,48,SMS,03/30/2015,3-(664)506-0704,6-(275)624-6945
07:48,13,SMS,03/29/2015,3-(687)257-9759,6-(268)270-5991
07:48,54,CALL,03/29/2015,3-(719)842-3420,6-(264)711-7697
07:50,1,CALL,03/28/2015,3-(798)782-2037,6-(220)008-7048
07:52,31,CALL,03/28/2015,3-(799)803-9159,6-(184)813-2011
07:53,69,CALL,03/28/2015,3-(868)973-2410,6-(169)904-7977
07:53,88,SMS,03/27/2015,3-(885)876-7439,6-(144)675-5025
07:55,46,SMS,03/27/2015,3-(947)657-8946,6-(129)231-4960
07:58,52,SMS,03/27/2015,3-(965)714-5374,6-(110)433-5109
08:00,87,CALL,03/26/2015,3-(969)979-8097,6-(104)351-1749
08:01,84,CALL,03/26/2015,3-(989)030-3439,6-(073)168-9729
08:04,6,CALL,03/26/2015,4-(001)885-1322,6-(055)203-9160
08:05,91,CALL,03/26/2015,4-(003)479-4471,6-(043)667-8450
08:09,67,CALL,03/25/2015,4-(012)173-2785,6-(003)997-9427
08:11,80,SMS,03/25/2015,4-(016)610-9027,5-(997)640-5104
08:14,33,SMS,03/25/2015,4-(019)234-2698,5-(970)906-7849
08:20,65,CALL,03/24/2015,4-(026)761-9003,5-(952)765-8558
08:24,17,CALL,03/24/2015,4-(086)986-8607,5-(935)580-6582
08:26,37,CALL,03/24/2015,4-(089)492-6905,5-(921)255-6437
08:27,86,CALL,03/23/2015,4-(093)094-2584,5-(919)291-7860
08:36,58,SMS,03/23/2015,4-(098)075-2512,5-(912)070-5400
08:49,97,CALL,03/23/2015,4-(120)613-7532,5-(859)810-7394
08:50,98,SMS,03/23/2015,4-(148)133-5270,5-(854)034-5370
08:52,74,SMS,03/23/2015,4-(149)887-3293,5-(801)084-8065
09:02,97,SMS,03/23/2015,4-(154)863-2867,5-(756)513-7748
09:07,36,SMS,03/23/2015,4-(159)602-8629,5-(728)824-3157
09:11,32,SMS,03/20/2015,4-(162)691-5406,5-(713)099-4962
09:16,25,SMS,03/20/2015,4-(223)417-6164,5-(711)674-4929
09:20,11,CALL,03/20/2015,4-(246)799-5040,5-(709)582-8683
09:25,59,CALL,03/20/2015,4-(333)395-3544,5-(708)947-2755
09:26,33,SMS,03/20/2015,4-(383)272-6839,5-(654)407-6233
09:27,6,SMS,03/19/2015,4-(393)610-3963,5-(654)089-6317
09:28,84,CALL,03/18/2015,4-(397)379-4534,5-(611)968-7309
09:30,38,CALL,03/18/2015,4-(403)362-7140,5-(607)134-1574
09:34,56,SMS,03/17/2015,4-(414)576-2016,5-(606)104-0382
09:35,11,CALL,03/17/2015,4-(423)602-5934,5-(599)359-1376
09:41,72,SMS,03/17/2015,4-(470)324-6858,5-(583)536-4990
09:48,82,SMS,03/17/2015,4-(491)687-5329,5-(497)911-2772
09:51,63,CALL,03/16/2015,4-(499)316-9492,5-(461)255-5704
09:55,34,CALL,03/16/2015,4-(505)836-4144,5-(449)787-7138
09:57,68,SMS,03/16/2015,4-(535)289-4062,5-(428)460-1400
09:58,72,SMS,03/15/2015,4-(537)624-8286,5-(403)892-6159
10:00,7,CALL,03/15/2015,4-(560)687-9621,5-(395)541-9506
10:01,70,CALL,03/15/2015,4-(587)332-1373,5-(393)843-4008
10:07,28,CALL,03/15/2015,4-(654)079-9666,5-(361)823-2366
10:08,74,SMS,03/14/2015,4-(655)855-9548,5-(346)209-5511
10:13,61,SMS,03/14/2015,4-(668)205-0286,5-(341)999-7434
10:13,35,SMS,03/14/2015,4-(724)466-2820,5-(311)701-9565
10:17,8,CALL,03/13/2015,4-(735)710-7318,5-(299)826-3866
10:22,12,CALL,03/13/2015,4-(748)672-4849,5-(273)258-2247
10:26,45,SMS,03/13/2015,4-(764)713-1290,5-(210)690-9847
10:26,58,SMS,03/13/2015,4-(801)787-2535,5-(180)670-8465
10:29,28,CALL,02/28/2015,4-(802)067-7081,5-(159)982-6195
10:29,91,CALL,02/28/2015,4-(851)025-3179,5-(094)022-8985
10:32,91,CALL,02/28/2015,4-(855)748-1146,5-(070)932-9310
10:36,82,SMS,02/27/2015,4-(881)045-9208,5-(053)588-9938
10:36,64,SMS,02/27/2015,4-(941)776-4000,4-(999)564-8811
10:37,24,SMS,02/27/2015,4-(956)073-9796,4-(990)503-4351
10:40,40,CALL,02/26/2015,4-(962)368-0599,4-(974)681-7909
10:45,26,SMS,02/26/2015,4-(974)681-7909,4-(962)368-0599
10:47,23,SMS,02/25/2015,4-(990)503-4351,4-(956)073-9796
10:49,27,SMS,02/25/2015,4-(999)564-8811,4-(941)776-4000
10:50,6,CALL,02/25/2015,5-(053)588-9938,4-(881)045-9208
10:51,16,CALL,02/25/2015,5-(070)932-9310,4-(855)748-1146
10:52,86,SMS,02/24/2015,5-(094)022-8985,4-(851)025-3179
10:53,32,SMS,02/24/2015,5-(159)982-6195,4-(802)067-7081
10:54,4,SMS,02/23/2015,5-(180)670-8465,4-(801)787-2535
10:55,12,CALL,02/22/2015,5-(210)690-9847,4-(764)713-1290
10:56,52,SMS,02/22/2015,5-(273)258-2247,4-(748)672-4849
11:01,22,CALL,02/21/2015,5-(299)826-3866,4-(735)710-7318
11:02,41,SMS,02/20/2015,5-(311)701-9565,4-(724)466-2820
11:05,45,SMS,02/20/2015,5-(341)999-7434,4-(668)205-0286
11:06,50,SMS,02/20/2015,5-(346)209-5511,4-(655)855-9548
11:06,39,SMS,02/20/2015,5-(361)823-2366,4-(654)079-9666
11:08,8,CALL,02/20/2015,5-(393)843-4008,4-(587)332-1373
11:09,21,CALL,02/20/2015,5-(395)541-9506,4-(560)687-9621
11:11,78,SMS,02/19/2015,5-(403)892-6159,4-(537)624-8286
11:11,13,SMS,02/19/2015,5-(428)460-1400,4-(535)289-4062
11:19,32,CALL,02/19/2015,5-(449)787-7138,4-(505)836-4144
11:22,52,CALL,02/18/2015,5-(461)255-5704,4-(499)316-9492
11:25,92,SMS,02/18/2015,5-(497)911-2772,4-(491)687-5329
11:27,83,CALL,02/17/2015,5-(583)536-4990,4-(470)324-6858
11:28,41,SMS,02/17/2015,5-(599)359-1376,4-(423)602-5934
11:37,2,CALL,02/16/2015,5-(606)104-0382,4-(414)576-2016
11:41,98,SMS,02/15/2015,5-(607)134-1574,4-(403)362-7140
11:41,49,CALL,02/15/2015,5-(611)968-7309,4-(397)379-4534
11:43,76,SMS,02/15/2015,5-(654)089-6317,4-(393)610-3963
11:45,97,CALL,02/14/2015,5-(654)407-6233,4-(383)272-6839
11:49,36,CALL,01/31/2015,5-(708)947-2755,4-(333)395-3544
11:55,15,CALL,01/31/2015,5-(709)582-8683,4-(246)799-5040
11:57,97,SMS,01/31/2015,5-(711)674-4929,4-(223)417-6164
11:57,1,SMS,01/30/2015,5-(713)099-4962,4-(162)691-5406
11:58,69,CALL,01/29/2015,5-(728)824-3157,4-(159)602-8629
12:06,87,SMS,01/28/2015,5-(756)513-7748,4-(154)863-2867
12:09,45,SMS,01/28/2015,5-(801)084-8065,4-(149)887-3293
12:09,86,CALL,01/28/2015,5-(854)034-5370,4-(148)133-5270
12:13,28,CALL,01/28/2015,5-(859)810-7394,4-(120)613-7532
